sqlmate|sqlmate|information_gathering,vulnerability_scanner,web_hacking|https://github.com/s0md3v/sqlmate.git|git|python,git
sqlscan|sqlscan|information_gathering,vulnerability_scanner,web_hacking|https://github.com/Cvar1984/sqlscan.git|git|php,git
sslcaudit|sslcaudit|information_gathering|https://github.com/abbbe/sslcaudit.git|git|clang,gcc,git
sslsplit|sslsplit|information_gathering|https://github.com/droe/sslsplit.git|git|clang,gcc,git
sslstrip|sslstrip|information_gathering,sniffing_spoofing|https://github.com/moxie0/sslstrip.git|git|python,git
sslyze|sslyze|information_gathering|https://github.com/iSECPartners/sslyze.git|git|python,git
subscraper|subscraper|null|https://github.com/m8r0wn/subscraper.git|git|python,git
termineter|termineter|stress_testing|https://github.com/securestate/termineter.git|git|python,git
termux-fedora|termux-fedora|termux_os|https://github.com/nmilosev/termux-fedora.git|git|proot,git
termux-lazysqlmap|termux-lazysqlmap|null|https://github.com/verluchie/termux-lazysqlmap.git|git|git
termux-ubuntu|termux-ubuntu|termux_os|https://github.com/Neo-Oli/termux-ubuntu.git|git|proot,git
thc-ipv6|thc-ipv6|information_gathering,vulnerability_scanner,exploitation_tools|https://github.com/vanhauser-thc/thc-ipv6.git|git|clang,gcc,git
the-backdoor-factory|the-backdoor-factory|exploitation_tools|https://github.com/secretsquirrel/the-backdoor-factory.git|git|python,git
theHarvester|theHarvester|information_gathering|https://github.com/laramies/theHarvester.git|git|python,git
toilet|toilet|package|null|package_manager|null
torghost|torghost|null|https://github.com/susmithHCK/torghost.git|git|python,git
torshammer|torshammer|stress_testing|https://github.com/dotfighter/torshammer.git|git|python,git
tor|tor|package|null|package_manager|null
trackout|trackout|information_gathering,ip_tracking|https://github.com/abaykan/trackout.git|git|python,git
trape|trape|ip_tracking|https://github.com/boxug/trape.git|git|python,git
trojanizer|trojanizer|null|https://github.com/r00t-3xp10it/trojanizer.git|git|git
txtool|txtool|exploitation_tools|https://github.com/kuburan/txtool.git|git|python,git
uidsploit|uidsploit|null|https://github.com/siruidops/uidsploit.git|git|git
volatility|volatility|forensics_tools|https://github.com/volatilityfoundation/volatility.git|git|python,git
w3af|w3af|web_hacking|https://github.com/andresriancho/w3af.git|git|python,git
w3m|w3m|package|null|package_manager|null
wafw00f|wafw00f|null|https://github.com/EnableSecurity/wafw00f.git|git|python,git
webdav|webdav|web_hacking|https://github.com/hacdias/webdav.git|git|golang,git
webpwn3r|webpwn3r|null|https://github.com/zigoo0/webpwn3r.git|git|python,git
websploit|websploit|web_hacking,exploitation_tools|https://github.com/websploit/websploit.git|git|python,git
weeman|weeman|null|https://github.com/evait-security/weeman.git|git|python,git
weevely3|weevely3|null|https://github.com/epinna/weevely3.git|git|python,git
wfdroid-termux|wfdroid-termux|null|https://github.com/bytezcrew/wfdroid-termux.git|git|git
wfuzz|wfuzz|web_hacking|https://github.com/xmendez/wfuzz.git|git|python,git
wget|wget|package|null|package_manager|null
wifi-hacker|wifi-hacker|wireless_testing|https://github.com/esc0rtd3w/wifi-hacker.git|git|git
WifiGod|WifiGod|wireless_testing|https://github.com/waseem-sajjad/WifiGod.git|git|python,git
wifiphisher|wifiphisher|wireless_testing|https://github.com/wifiphisher/wifiphisher.git|git|python,git
wifitap|wifitap|wireless_testing|https://github.com/GDSSecurity/wifitap.git|git|python,git
wifite2|wifite2|wireless_testing|https://github.com/derv82/wifite2.git|git|python,git
wifite|wifite|wireless_testing|https://github.com/derv82/wifite.git|git|python,git
wifresti|wifresti|wireless_testing|https://github.com/LionSec/wifresti.git|git|python,git
wirespy|wirespy|wireless_testing|https://github.com/AresS31/wirespy.git|git|git
wpscan|wpscan|information_gathering,vulnerability_scanner,web_hacking|https://github.com/wpscanteam/wpscan.git|git|ruby,git
wreckuests|wreckuests|null|https://github.com/JamesJGoodwin/wreckuests.git|git|python,git
xerosploit|xerosploit|exploitation_tools|https://github.com/LionSec/xerosploit.git|git|python,git
xplico|xplico|forensics_tools|https://gitlab.com/kalilinux/packages/xplico.git|git|clang,gcc,php,git
xspy|xspy|sniffing_spoofing|https://github.com/mnp/xspy.git|git|clang,gcc,git
xsser|xsser|web_hacking|https://github.com/epsylon/xsser.git|git|python,git
yersinia|yersinia|vulnerability_scanner,exploitation_tools|https://github.com/tomac/yersinia.git|git|clang,gcc,git
zambie|zambie|null|https://github.com/zanyarjamal/zambie.git|git|python,git
zaproxy|zaproxy|web_hacking|https://github.com/zaproxy/zaproxy.git|git|python,php,git
zarp|zarp|null|https://github.com/hatRiot/zarp.git|git|python,git
zip|zip|package|null|package_manager|null
zirikatu|zirikatu|null|https://github.com/pasahitz/zirikatu.git|git|git
maltego|maltego|information_gathering|https://www.paterva.com/web7/downloads/Maltego.v4.0.11.9358.zip|curl|unzip,curl
dirsearch|dirsearch|web_hacking|https://github.com/maurosoria/dirsearch.git|git|python,git
raccoon|raccoon|information_gathering|https://github.com/evyatarmeged/Raccoon.git|git|python,git
osmedeus|osmedeus|information_gathering|https://github.com/j3ssie/Osmedeus.git|git|python,git
phoneinfoga|phoneinfoga|information_gathering|https://github.com/sundowndev/PhoneInfoga.git|git|python,git
nuclei|nuclei|vulnerability_scanner|https://github.com/projectdiscovery/nuclei.git|git|golang,git
subfinder|subfinder|information_gathering|https://github.com/projectdiscovery/subfinder.git|git|golang,git
dnsx|dnsx|information_gathering|https://github.com/projectdiscovery/dnsx.git|git|golang,git
katana|katana|web_hacking|https://github.com/projectdiscovery/katana.git|git|golang,git
trufflehog|trufflehog|information_gathering|https://github.com/trufflesecurity/trufflehog.git|git|golang,git
secretfinder|secretfinder|information_gathering|https://github.com/m4ll0k/SecretFinder.git|git|python,git
amass|amass|information_gathering|https://github.com/OWASP/Amass.git|git|golang,git
ffuf|ffuf|web_hacking|https://github.com/ffuf/ffuf.git|git|golang,git
httrack|httrack|information_gathering|null|package_manager|null
subzy|subzy|vulnerability_scanner|https://github.com/LukaSikic/subzy.git|git|golang,git
dalfox|dalfox|web_hacking|https://github.com/hahwul/dalfox.git|git|golang,git
hakrawler|hakrawler|web_hacking|https://github.com/hakluke/hakrawler.git|git|golang,git
httprobe|httprobe|information_gathering|https://github.com/tomnomnom/httprobe.git|git|golang,git
feroxbuster|feroxbuster|web_hacking|https://github.com/epi052/feroxbuster.git|git|rust,git
gau|gau|information_gathering|https://github.com/lc/gau.git|git|golang,git
assetfinder|assetfinder|information_gathering|https://github.com/tomnomnom/assetfinder.git|git|golang,git
meg|meg|information_gathering|https://github.com/tomnomnom/meg.git|git|golang,git
gf|gf|information_gathering|https://github.com/tomnomnom/gf.git|git|golang,git
qsreplace|qsreplace|web_hacking|https://github.com/tomnomnom/qsreplace.git|git|golang,git
httpx|httpx|information_gathering|https://github.com/projectdiscovery/httpx.git|git|golang,git
dnsprobe|dnsprobe|information_gathering|https://github.com/projectdiscovery/dnsprobe.git|git|golang,git
shuffledns|shuffledns|information_gathering|https://github.com/projectdiscovery/shuffledns.git|git|golang,git
interactsh|interactsh-client|information_gathering|https://github.com/projectdiscovery/interactsh.git|git|golang,git
cent|cent|web_hacking|https://github.com/xm1k3/cent.git|git|python,git
massdns|massdns|information_gathering|https://github.com/blechschmidt/massdns.git|git|clang,gcc,git
dnsvalidator|dnsvalidator|information_gathering|https://github.com/vortexau/dnsvalidator.git|git|python,git
puredns|puredns|information_gathering|https://github.com/d3mondev/puredns.git|git|golang,git
aiodnsbrute|aiodnsbrute|information_gathering|https://github.com/blark/aiodnsbrute.git|git|python,git
brutespray|brutespray|exploitation_tools|https://github.com/x90skysn3k/brutespray.git|git|python,git
dnsgen|dnsgen|information_gathering|https://github.com/ProjectAnte/dnsgen.git|git|python,git
altdns|altdns|information_gathering|https://github.com/infosec-au/altdns.git|git|python,git
aquatone|aquatone|information_gathering|https://github.com/michenriksen/aquatone.git|git|golang,git
whatweb|whatweb|information_gathering|https://github.com/urbanadventurer/WhatWeb.git|git|ruby,git
gittools|gittools|information_gathering|https://github.com/internetwache/GitTools.git|git|bash,git
subjack|subjack|vulnerability_scanner|https://github.com/haccer/subjack.git|git|golang,git
s3scanner|s3scanner|information_gathering|https://github.com/sa7mon/S3Scanner.git|git|python,git
s3bucket-finder|s3bucket-finder|information_gathering|https://github.com/gwen001/s3-buckets-finder.git|git|python,git
shodan-cli|shodan|information_gathering|null|package_manager|python,pip
theharvester|theharvester|information_gathering|https://github.com/laramies/theHarvester.git|git|python,git
naabu|naabu|information_gathering|https://github.com/projectdiscovery/naabu.git|git|golang,git
unfurl|unfurl|information_gathering|https://github.com/tomnomnom/unfurl.git|git|golang,git
corscanner|corscanner|web_hacking|https://github.com/chenjj/CORScanner.git|git|python,git
xsstrike|xsstrike|web_hacking|https://github.com/s0md3v/XSStrike.git|git|python,git
nozaki|nozaki|web_hacking|https://github.com/GouveaHeitor/nozaki.git|git|perl,git
sqlinjection-finder|sqlifinder|web_hacking|https://github.com/aryanrtm/sqlifinder.git|git|python,git
gospider|gospider|information_gathering|https://github.com/jaeles-project/gospider.git|git|golang,git
jaeles|jaeles|vulnerability_scanner|https://github.com/jaeles-project/jaeles.git|git|golang,git
osint-tool|osint-tool|information_gathering|https://github.com/megadose/holehe.git|git|python,git
spiderfoot|spiderfoot|information_gathering|https://github.com/smicallef/spiderfoot.git|git|python,git
photon|photon|information_gathering|https://github.com/s0md3v/Photon.git|git|python,git
wappalyzer-cli|wappalyzer-cli|information_gathering|https://github.com/gokulapap/wappalyzer-cli.git|git|nodejs,npm,git
kiterunner|kiterunner|web_hacking|https://github.com/assetnote/kiterunner.git|git|golang,git
nosqlmap|nosqlmap|web_hacking|https://github.com/codingo/NoSQLMap.git|git|python,git
jwtbrute|jwtbrute|web_hacking|https://github.com/jmaxxz/jwtbrute.git|git|python,git
timing-attack-checker|timing-attack-checker|web_hacking|https://github.com/ffleming/timing_attack.git|git|ruby,git
corstest|corstest|web_hacking|https://github.com/RUB-NDS/CORStest.git|git|python,git
jwt_tool|jwt_tool|web_hacking|https://github.com/ticarpi/jwt_tool.git|git|python,git
objection|objection|mobile_hacking|https://github.com/sensepost/objection.git|git|python,git
apktool|apktool|mobile_hacking|https://github.com/iBotPeaches/Apktool.git|git|java,git
jadx|jadx|mobile_hacking|https://github.com/skylot/jadx.git|git|java,git
dex2jar|dex2jar|mobile_hacking|https://github.com/pxb1988/dex2jar.git|git|java,git
apkleaks|apkleaks|mobile_hacking|https://github.com/dwisiswant0/apkleaks.git|git|python,git
apkurlgrep|apkurlgrep|mobile_hacking|https://github.com/ndelphit/apkurlgrep.git|git|python,git
androbugs|androbugs|mobile_hacking|https://github.com/AndroBugs/AndroBugs_Framework.git|git|python,git
mobile-security-framework|mobsf|mobile_hacking|https://github.com/MobSF/Mobile-Security-Framework-MobSF.git|git|python,git
medusa|medusa|password_attack|https://github.com/jmk-foofus/medusa.git|git|clang,gcc,git
crowbar|crowbar|password_attack|https://github.com/galkan/crowbar.git|git|python,git
bruteforce-luks|bruteforce-luks|password_attack|https://github.com/glv2/bruteforce-luks.git|git|clang,gcc,git
bruteforce-wallet|bruteforce-wallet|password_attack|https://github.com/glv2/bruteforce-wallet.git|git|clang,gcc,git
bruteforce-salted-openssl|bruteforce-salted-openssl|password_attack|https://github.com/glv2/bruteforce-salted-openssl.git|git|clang,gcc,git
chntpw|chntpw|password_attack|https://github.com/Tody-Guo/chntpw.git|git|clang,gcc,git
ophcrack|ophcrack|password_attack|null|package_manager|null
rainbowcrack|rainbowcrack|password_attack|null|package_manager|null
rsmangler|rsmangler|password_attack|https://github.com/digininja/RSMangler.git|git|ruby,git
sslscan|sslscan|information_gathering|https://github.com/rbsec/sslscan.git|git|clang,gcc,git
testssl|testssl.sh|information_gathering|https://github.com/drwetter/testssl.sh.git|git|bash,git
tlssled|tlssled|information_gathering|https://github.com/abbbe/tlssled.git|git|bash,git
a2sv|a2sv|vulnerability_scanner|https://github.com/hahwul/a2sv.git|git|python,git
cloudfail|cloudfail|information_gathering|https://github.com/m0rtem/CloudFail.git|git|python,git
cloudmare|cloudmare|information_gathering|https://github.com/mrh0wl/Cloudmare.git|git|python,git
email2phonenumber|email2phonenumber|information_gathering|https://github.com/martinvigo/email2phonenumber.git|git|python,git
socialscan|socialscan|information_gathering|https://github.com/iojw/socialscan.git|git|python,git
sherlock|sherlock|information_gathering|https://github.com/sherlock-project/sherlock.git|git|python,git
infoga|infoga|information_gathering|https://github.com/m4ll0k/Infoga.git|git|python,git
oneforall|oneforall|information_gathering|https://github.com/shmilylty/OneForAll.git|git|python,git
maigret|maigret|information_gathering|https://github.com/soxoj/maigret.git|git|python,git
ghunt|ghunt|information_gathering|https://github.com/mxrch/GHunt.git|git|python,git
emailfinder|emailfinder|information_gathering|https://github.com/Josue87/EmailFinder.git|git|golang,git
h8mail|h8mail|information_gathering|https://github.com/khast3x/h8mail.git|git|python,git
holehe|holehe|information_gathering|https://github.com/megadose/holehe.git|git|python,git
blackbird|blackbird|information_gathering|https://github.com/p1ngul1n0/blackbird.git|git|python,git
gitdumper|gitdumper|information_gathering|https://github.com/arthaud/git-dumper.git|git|python,git
commix|commix|exploitation_tools|https://github.com/commixproject/commix.git|git|python,git
ysoserial|ysoserial|exploitation_tools|https://github.com/frohoff/ysoserial.git|git|java,maven,git
ysoserial.net|ysoserial.net|exploitation_tools|https://github.com/pwntester/ysoserial.net.git|git|dotnet,git
jexboss|jexboss|exploitation_tools|https://github.com/joaomatosf/jexboss.git|git|python,git
fuxploider|fuxploider|exploitation_tools|https://github.com/almandin/fuxploider.git|git|python,git
liffy|liffy|exploitation_tools|https://github.com/mzfr/liffy.git|git|python,git
updog|updog|exploitation_tools|https://github.com/sc0tfree/updog.git|git|python,git
pspy|pspy|exploitation_tools|https://github.com/DominicBreuker/pspy.git|git|golang,git
linpeas|linpeas|exploitation_tools|https://github.com/carlospolop/PEASS-ng.git|git|bash,git
winpeas|winpeas|exploitation_tools|https://github.com/carlospolop/PEASS-ng.git|git|bash,git
linux-smart-enumeration|linux-smart-enumeration|exploitation_tools|https://github.com/diego-treitos/linux-smart-enumeration.git|git|bash,git
linenum|linenum|exploitation_tools|https://github.com/rebootuser/LinEnum.git|git|bash,git
mimikatz|mimikatz|password_attack|https://github.com/gentilkiwi/mimikatz.git|git|gcc,g++,git
hashcat-utils|hashcat-utils|password_attack|https://github.com/hashcat/hashcat-utils.git|git|gcc,git
kerbrute|kerbrute|password_attack|https://github.com/ropnop/kerbrute.git|git|golang,git
responder|responder|password_attack|https://github.com/lgandx/Responder.git|git|python,git
bloodhound|bloodhound|password_attack|https://github.com/BloodHoundAD/BloodHound.git|git|nodejs,npm,git
bloodhound-python|bloodhound-python|password_attack|https://github.com/fox-it/BloodHound.py.git|git|python,git
crackmapexec|crackmapexec|exploitation_tools|https://github.com/byt3bl33d3r/CrackMapExec.git|git|python,git
evil-winrm|evil-winrm|exploitation_tools|https://github.com/Hackplayers/evil-winrm.git|git|ruby,git
impacket|impacket|exploitation_tools|https://github.com/SecureAuthCorp/impacket.git|git|python,git
chisel|chisel|maintaining_access|https://github.com/jpillora/chisel.git|git|golang,git
ligolo-ng|ligolo-ng|maintaining_access|https://github.com/tnpitsecurity/ligolo-ng.git|git|golang,git
empire|empire|exploitation_tools|https://github.com/BC-SECURITY/Empire.git|git|python,git
starkiller|starkiller|exploitation_tools|https://github.com/BC-SECURITY/Starkiller.git|git|nodejs,npm,git
mythic|mythic|exploitation_tools|https://github.com/its-a-feature/Mythic.git|git|python,git
sliver|sliver|exploitation_tools|https://github.com/BishopFox/sliver.git|git|golang,git
havoc|havoc|exploitation_tools|https://github.com/HavocFramework/Havoc.git|git|clang,gcc,git
covenant|covenant|exploitation_tools|https://github.com/cobbr/Covenant.git|git|dotnet,git
powershell-empire|powershell-empire|exploitation_tools|https://github.com/EmpireProject/Empire.git|git|python,git
nishang|nishang|exploitation_tools|https://github.com/samratashok/nishang.git|git|powershell,git
powersploit|powersploit|exploitation_tools|https://github.com/PowerShellMafia/PowerSploit.git|git|powershell,git
poshc2|poshc2|exploitation_tools|https://github.com/nettitude/PoshC2.git|git|python,git
merlin|merlin|exploitation_tools|https://github.com/Ne0nd0g/merlin.git|git|golang,git
shad0w|shad0w|exploitation_tools|https://github.com/bats3c/shad0w.git|git|python,git
dnscat2|dnscat2|maintaining_access|https://github.com/iagox86/dnscat2.git|git|ruby,git
sshuttle|sshuttle|maintaining_access|https://github.com/sshuttle/sshuttle.git|git|python,git
ssf|ssf|maintaining_access|https://github.com/securesocketfunneling/ssf.git|git|clang,gcc,g++,git
earthworm|earthworm|maintaining_access|https://github.com/idlefire/ew.git|git|clang,gcc,git
frp|frp|maintaining_access|https://github.com/fatedier/frp.git|git|golang,git
ngrok|ngrok|maintaining_access|https://github.com/inconshreveable/ngrok.git|git|golang,git
revsocks|revsocks|maintaining_access|https://github.com/kost/revsocks.git|git|golang,git
rpivot|rpivot|maintaining_access|https://github.com/klsecservices/rpivot.git|git|python,git
tunna|tunna|maintaining_access|https://github.com/SECFORCE/Tunna.git|git|python,git
gost|gost|maintaining_access|https://github.com/ginuerzh/gost.git|git|golang,git
iodine|iodine|maintaining_access|https://github.com/yarrick/iodine.git|git|clang,gcc,git
nps|nps|maintaining_access|https://github.com/ehang-io/nps.git|git|golang,git
icmpsh|icmpsh|maintaining_access|https://github.com/inquisb/icmpsh.git|git|powershell,git
ptunnel-ng|ptunnel-ng|maintaining_access|https://github.com/lnslbrty/ptunnel-ng.git|git|clang,gcc,git
rathole|rathole|maintaining_access|https://github.com/rapiz1/rathole.git|git|rust,git
rustcat|rustcat|maintaining_access|https://github.com/robiot/rustcat.git|git|rust,git
udp2raw|udp2raw|maintaining_access|https://github.com/wangyu-/udp2raw.git|git|clang,gcc,g++,git
hans|hans|maintaining_access|https://github.com/friedrich/hans.git|git|clang,gcc,git
proxychains-ng|proxychains-ng|maintaining_access|https://github.com/rofl0r/proxychains-ng.git|git|clang,gcc,git
socat|socat|maintaining_access|null|package_manager|null
powercat|powercat|maintaining_access|https://github.com/besimorhino/powercat.git|git|powershell,git
webacoo|webacoo|maintaining_access|https://github.com/anestisb/WeBaCoo.git|git|perl,git
termshark|termshark|sniffing_spoofing|https://github.com/gcla/termshark.git|git|golang,git
wireshark-cli|tshark|sniffing_spoofing|null|package_manager|null
snort|snort|sniffing_spoofing|null|package_manager|null
tcpdump|tcpdump|sniffing_spoofing|null|package_manager|null
ettercap|ettercap|sniffing_spoofing|null|package_manager|null
netsniff-ng|netsniff-ng|sniffing_spoofing|null|package_manager|null
scapy|scapy|sniffing_spoofing|https://github.com/secdev/scapy.git|git|python,git
arpwatch|arpwatch|sniffing_spoofing|null|package_manager|null
tcpreplay|tcpreplay|sniffing_spoofing|null|package_manager|null
tcpflow|tcpflow|sniffing_spoofing|null|package_manager|null
chaosreader|chaosreader|sniffing_spoofing|null|package_manager|null
dsniff|dsniff|sniffing_spoofing|null|package_manager|null
aircrack-ng|aircrack-ng|wireless_testing|null|package_manager|null
wifipumpkin3|wifipumpkin3|wireless_testing|https://github.com/P0cL4bs/wifipumpkin3.git|git|python,git
kismet|kismet|wireless_testing|null|package_manager|null
horst|horst|wireless_testing|https://github.com/br101/horst.git|git|clang,gcc,git
wifijammer|wifijammer|wireless_testing|https://github.com/DanMcInerney/wifijammer.git|git|python,git
bettercap|bettercap|wireless_testing|https://github.com/bettercap/bettercap.git|git|golang,git
evilginx2|evilginx2|sniffing_spoofing|https://github.com/kgretzky/evilginx2.git|git|golang,git
modlishka|modlishka|sniffing_spoofing|https://github.com/drk1wi/Modlishka.git|git|golang,git
mitmproxy|mitmproxy|sniffing_spoofing|https://github.com/mitmproxy/mitmproxy.git|git|python,git
burpsuite-community|burpsuite-community|web_hacking|null|package_manager|null
owasp-zap|zaproxy|web_hacking|https://github.com/zaproxy/zaproxy.git|git|java,git
semgrep|semgrep|vulnerability_scanner|https://github.com/returntocorp/semgrep.git|git|python,git
graudit|graudit|vulnerability_scanner|https://github.com/wireghoul/graudit.git|git|bash,git
findbugs|findbugs|vulnerability_scanner|https://github.com/findbugsproject/findbugs.git|git|java,git
brakeman|brakeman|vulnerability_scanner|https://github.com/presidentbeef/brakeman.git|git|ruby,git
bandit|bandit|vulnerability_scanner|https://github.com/PyCQA/bandit.git|git|python,git
dependency-check|dependency-check|vulnerability_scanner|https://github.com/jeremylong/DependencyCheck.git|git|java,git
retire.js|retire.js|vulnerability_scanner|https://github.com/RetireJS/retire.js.git|git|nodejs,npm,git
safety|safety|vulnerability_scanner|https://github.com/pyupio/safety.git|git|python,git
snyk|snyk|vulnerability_scanner|https://github.com/snyk/snyk.git|git|nodejs,npm,git
trivy|trivy|vulnerability_scanner|https://github.com/aquasecurity/trivy.git|git|golang,git
grype|grype|vulnerability_scanner|https://github.com/anchore/grype.git|git|golang,git
syft|syft|vulnerability_scanner|https://github.com/anchore/syft.git|git|golang,git
clair|clair|vulnerability_scanner|https://github.com/quay/clair.git|git|golang,git
dagda|dagda|vulnerability_scanner|https://github.com/eliasgranderubio/dagda.git|git|python,git
anchore-engine|anchore-engine|vulnerability_scanner|https://github.com/anchore/anchore-engine.git|git|python,git
kube-hunter|kube-hunter|vulnerability_scanner|https://github.com/aquasecurity/kube-hunter.git|git|python,git
kube-bench|kube-bench|vulnerability_scanner|https://github.com/aquasecurity/kube-bench.git|git|golang,git
kubesec|kubesec|vulnerability_scanner|https://github.com/controlplaneio/kubesec.git|git|golang,git
kubeletctl|kubeletctl|vulnerability_scanner|https://github.com/cyberark/kubeletctl.git|git|golang,git
peirates|peirates|vulnerability_scanner|https://github.com/inguardians/peirates.git|git|golang,git
kube-score|kube-score|vulnerability_scanner|https://github.com/zegl/kube-score.git|git|golang,git
kubeaudit|kubeaudit|vulnerability_scanner|https://github.com/Shopify/kubeaudit.git|git|golang,git
falco|falco|vulnerability_scanner|https://github.com/falcosecurity/falco.git|git|clang,gcc,git
prowler|prowler|vulnerability_scanner|https://github.com/prowler-cloud/prowler.git|git|python,git
scoutsuite|scoutsuite|vulnerability_scanner|https://github.com/nccgroup/ScoutSuite.git|git|python,git
pacu|pacu|vulnerability_scanner|https://github.com/RhinoSecurityLabs/pacu.git|git|python,git
cloudsploit|cloudsploit|vulnerability_scanner|https://github.com/aquasecurity/cloudsploit.git|git|nodejs,npm,git
cloudmapper|cloudmapper|vulnerability_scanner|https://github.com/duo-labs/cloudmapper.git|git|python,git
aws-security-visualization|aws-security-visualization|vulnerability_scanner|https://github.com/anaynayak/aws-security-visualization.git|git|ruby,git
gitleaks|gitleaks|vulnerability_scanner|https://github.com/zricethezav/gitleaks.git|git|golang,git
detect-secrets|detect-secrets|vulnerability_scanner|https://github.com/Yelp/detect-secrets.git|git|python,git
shhgit|shhgit|vulnerability_scanner|https://github.com/eth0izzle/shhgit.git|git|golang,git
gitrob|gitrob|vulnerability_scanner|https://github.com/michenriksen/gitrob.git|git|golang,git
git-secrets|git-secrets|vulnerability_scanner|https://github.com/awslabs/git-secrets.git|git|bash,git
spectral|spectral|vulnerability_scanner|https://github.com/stoplightio/spectral.git|git|nodejs,npm,git
arachni|arachni|web_hacking|https://github.com/Arachni/arachni.git|git|ruby,git
wapiti|wapiti|web_hacking|https://github.com/wapiti-scanner/wapiti.git|git|python,git
nuclei|nuclei|web_hacking|https://github.com/projectdiscovery/nuclei.git|git|golang,git
dradis|dradis|vulnerability_scanner|https://github.com/dradis/dradis-ce.git|git|ruby,git
metasploit|metasploit-framework|exploitation_tools|https://github.com/rapid7/metasploit-framework.git|git|ruby,git
searchsploit|exploitdb|exploitation_tools|https://github.com/offensive-security/exploitdb.git|git|bash,git
unicorn|unicorn|exploitation_tools|https://github.com/trustedsec/unicorn.git|git|python,git
veil|veil|exploitation_tools|https://github.com/Veil-Framework/Veil.git|git|python,git
shellter|shellter|exploitation_tools|null|package_manager|null
beef|beef|exploitation_tools|https://github.com/beefproject/beef.git|git|ruby,git
radare2|radare2|reverse_engineering|https://github.com/radareorg/radare2.git|git|clang,gcc,git
ghidra|ghidra|reverse_engineering|https://github.com/NationalSecurityAgency/ghidra.git|git|java,git
cutter|cutter|reverse_engineering|https://github.com/rizinorg/cutter.git|git|clang,gcc,g++,git
rizin|rizin|reverse_engineering|https://github.com/rizinorg/rizin.git|git|clang,gcc,git
iaito|iaito|reverse_engineering|https://github.com/radareorg/iaito.git|git|clang,gcc,g++,git
binaryninja|binaryninja|reverse_engineering|null|package_manager|null
ida-free|ida-free|reverse_engineering|null|package_manager|null
gdb|gdb|reverse_engineering|null|package_manager|null
peda|peda|reverse_engineering|https://github.com/longld/peda.git|git|python,git
gef|gef|reverse_engineering|https://github.com/hugsy/gef.git|git|python,git
pwndbg|pwndbg|reverse_engineering|https://github.com/pwndbg/pwndbg.git|git|python,git
pwntools|pwntools|exploitation_tools|https://github.com/Gallopsled/pwntools.git|git|python,git
one_gadget|one_gadget|exploitation_tools|https://github.com/david942j/one_gadget.git|git|ruby,git
ropper|ropper|exploitation_tools|https://github.com/sashs/Ropper.git|git|python,git
ropgadget|ropgadget|exploitation_tools|https://github.com/JonathanSalwan/ROPgadget.git|git|python,git
checksec|checksec|vulnerability_scanner|https://github.com/slimm609/checksec.sh.git|git|bash,git
patchelf|patchelf|reverse_engineering|https://github.com/NixOS/patchelf.git|git|clang,gcc,git
frida|frida|reverse_engineering|https://github.com/frida/frida.git|git|python,git
frida-ios-dump|frida-ios-dump|mobile_hacking|https://github.com/AloneMonkey/frida-ios-dump.git|git|python,git
frizzer|frizzer|vulnerability_scanner|https://github.com/demantz/frizzer.git|git|python,git
ghidra-firmware-utils|ghidra-firmware-utils|reverse_engineering|https://github.com/al3xtjames/ghidra-firmware-utils.git|git|java,git
firmwalker|firmwalker|reverse_engineering|https://github.com/craigz28/firmwalker.git|git|bash,git
binwalk|binwalk|reverse_engineering|https://github.com/ReFirmLabs/binwalk.git|git|python,git
firmware-mod-kit|firmware-mod-kit|reverse_engineering|https://github.com/rampageX/firmware-mod-kit.git|git|bash,git
firmadyne|firmadyne|reverse_engineering|https://github.com/firmadyne/firmadyne.git|git|python,git
firmflaws|firmflaws|reverse_engineering|https://github.com/misterch0c/firmflaws.git|git|python,git
fwanalyzer|fwanalyzer|reverse_engineering|https://github.com/cruise-automation/fwanalyzer.git|git|golang,git
lynis|lynis|vulnerability_scanner|https://github.com/CISOfy/lynis.git|git|bash,git
nikto|nikto|web_hacking|https://github.com/sullo/nikto.git|git|perl,git
testssl|testssl.sh|vulnerability_scanner|https://github.com/drwetter/testssl.sh.git|git|bash,git
tlsfuzzer|tlsfuzzer|vulnerability_scanner|https://github.com/tlsfuzzer/tlsfuzzer.git|git|python,git
sslscan|sslscan|vulnerability_scanner|https://github.com/rbsec/sslscan.git|git|clang,gcc,git
sslyze|sslyze|vulnerability_scanner|https://github.com/nabla-c0d3/sslyze.git|git|python,git
tls-attacker|tls-attacker|vulnerability_scanner|https://github.com/tls-attacker/TLS-Attacker.git|git|java,git
tls-scanner|tls-scanner|vulnerability_scanner|https://github.com/tls-attacker/TLS-Scanner.git|git|java,git
tlspretense|tlspretense|vulnerability_scanner|https://github.com/iSECPartners/tlspretense.git|git|ruby,git
tlsenum|tlsenum|vulnerability_scanner|https://github.com/Ayrx/tlsenum.git|git|python,git
nmap-vulners|nmap-vulners|vulnerability_scanner|https://github.com/vulnersCom/nmap-vulners.git|git|python,git
vulscan|vulscan|vulnerability_scanner|https://github.com/scipag/vulscan.git|git|bash,git
droopescan|droopescan|web_hacking|https://github.com/droope/droopescan.git|git|python,git
wpyscan|wpyscan|web_hacking|https://github.com/Quitten/wpyscan.git|git|python,git
findsploit|findsploit|exploitation_tools|https://github.com/1N3/Findsploit.git|git|bash,git
autopwn|autopwn|exploitation_tools|https://github.com/nccgroup/autopwn.git|git|python,git
